# id        Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21     phi31    meanmag   cost     costN          aper   phcov   phcov2   snr      Npt   order   minmax   FeH_S05   OGLEID    Imean_ogle   Vmean_ogle   VmI          FeH_S16J                phi31v               phi31Kp              FeH_S16N              
  smc0963   498   0.586265   0.578    0.194   0.091   0.069   -0.0     2.691    -0.618   8.9743    5.6655   18.759    0.4518   9.072289E-4    1      0.989   0.989    286.6    498   5       0.7      -1.522    smc0963   18.741       19.286       0.5269985    -1.4827487696902564     4.997817714230877    5.171817714230877    -1.5942718053267662   
  smc0965   507   0.535606   0.486    0.173   0.089   0.049   0.015    2.792    -0.726   9.0441    5.5111   19.446    1.3487   0.0026601579   1      0.985   0.987    113.1    507   4       0.977    -1.461    smc0965   19.421       19.958       0.51200104   -1.336714205014121      4.903086121818191    5.0770861218181915   -1.388255406278759    
  smc0966   508   0.584924   0.619    0.214   0.084   0.073   0.018    2.615    -1.142   8.8608    5.0859   19.296    1.0898   0.0021452757   1      0.989   0.989    174.4    508   5       0.981    -2.037    smc0966   19.275       19.91        0.6140003    -1.9126671433090952     4.672273131290348    4.846273131290348    -2.3699663810736773   
  smc0967   504   0.651309   0.553    0.19    0.071   0.061   -0.028   2.73     -0.798   9.0683    5.5675   18.863    0.9604   0.0019055555   1      0.988   0.985    153.0    504   5       0.81     -2.185    smc0967   18.847       19.391       0.5279999    -1.9152509274857445     4.937015932133868    5.111015932133868    -2.255156765717583    
  smc0968   521   0.585019   0.531    0.183   0.066   0.074   0.011    2.634    -0.882   8.8962    5.3698   19.11     1.126    0.0021612286   1      0.989   0.99     146.5    521   5       0.819    -2.045    smc0968   19.086       19.739       0.6289997    -1.712821283139343      4.8214897997432775   4.995489799743278    -1.991582354186047    
  smc0969   466   0.648228   0.217    0.099   0.03    0.019   0.026    2.985    -0.873   9.2159    5.3315   18.797    0.4763   0.001022103    1      0.988   0.98     90.7     466   5       0.537    -2.403    smc0969   18.787       19.282       0.4849987    -2.082342963494048      4.800211883920487    4.974211883920487    -2.6082740652173158   
  smc0971   525   0.517022   0.374    0.133   0.065   0.041   -0.026   2.708    -0.289   9.0427    6.072    19.194    0.947    0.0018038095   1      0.988   0.981    116.8    525   5       0.698    -0.905    smc0971   19.182       19.817       0.6229992    -0.7369184657613204     5.275040467534973    5.4490404675349735   -0.6306049758130747   
  smc0972   488   0.625576   0.519    0.169   0.084   0.063   0.009    2.863    -0.202   9.1283    6.0544   19.271    0.8297   0.0017002049   1      0.987   0.987    160.0    488   5       0.847    -1.348    smc0972   19.25        19.779       0.5079994    -1.3397020410067046     5.262202618060774    5.436202618060775    -1.3032447636727333   
  smc0973   503   0.540132   0.753    0.239   0.108   0.087   -0.024   2.454    -1.243   8.7861    5.1126   18.897    0.668    0.0013280318   1      0.99    0.988    337.4    503   5       0.955    -1.94     smc0973   18.874       19.381       0.48400116   -1.6533421917496751     4.685468733950063    4.859468733950063    -1.902845246438055    
  smc0975   523   0.569      0.636    0.204   0.102   0.078   0.037    2.827    -0.69    9.0368    5.483    19.837    1.8905   0.0036147228   1      0.98    0.986    118.0    523   4       1.201    -1.525    smc0975   19.806       20.438       0.60099983   -1.539153760593499      4.886471141391179    5.060471141391179    -1.7020084236012814   
  smc0977   527   0.747121   0.239    0.102   0.04    0.013   0.028    3.133    0.526    9.3592    6.7244   18.933    0.6194   0.0011753321   1      0.99    0.988    98.4     527   5       0.554    -1.667    smc0977   18.926       19.586       0.6529999    -1.2672111429226591     5.804241792656692    5.978241792656692    -0.7217565718733745   
  smc0979   505   0.618222   0.476    0.17    0.066   0.055   0.001    2.726    -0.833   9.0063    5.4467   19.033    0.6822   0.0013508911   1      0.987   0.988    180.2    505   5       0.716    -2.182    smc0979   19.018       19.587       0.55399895   -1.8330969872969423     4.865293044238986    5.0392930442389865   -2.169332215090879    
  smc0980   523   0.566333   0.406    0.138   0.051   0.043   0.001    2.452    -1.174   8.7334    5.1067   19.28     1.1046   0.002112046    1      0.987   0.988    114.7    523   5       0.992    -2.273    smc0980   19.257       19.808       0.5279999    -1.7986054176405721     4.6825379285751065   4.856537928575107    -2.1630866291157815   
  smc0981   526   0.652763   0.57     0.2     0.084   0.068   0.009    2.613    -0.893   8.8795    5.3645   19.052    0.743    0.0014125474   1      0.986   0.989    215.0    526   5       0.778    -2.285    smc0981   19.033       19.627       0.57500076   -2.0822150066422713     4.818523976086151    4.992523976086152    -2.5960995319929197   
  smc0983   501   0.563882   0.532    0.2     0.082   0.052   0.026    2.771    -0.828   9.0018    5.3758   19.265    1.2732   0.0025413174   1      0.988   0.986    128.8    501   5       0.974    -1.691    smc0983   19.239       19.847       0.58200073   -1.5942886029105576     4.824855602645863    4.998855602645864    -1.7978730930071478   
  smc0984   508   0.726399   0.675    0.217   0.117   0.08    0.001    2.868    -0.447   9.1494    5.8343   18.793    0.6055   0.0011919291   1      0.99    0.989    275.2    508   5       0.85     -1.814    smc0984   18.773       19.289       0.4960003    -2.090599604369551      5.108039919530197    5.282039919530197    -2.3429652796599036   
  smc0985   527   0.60388    0.291    0.126   0.042   0.028   0.052    2.842    -0.849   9.0223    5.2796   19.118    1.0358   0.0019654648   1      0.988   0.987    87.5     527   3       0.704    -2.452    smc0985   19.101       19.685       0.56699944   -1.881080126099981      4.77194956871865     4.9459495687186505   -2.285761148331229    
  smc0986   508   0.643214   0.431    0.168   0.061   0.044   0.004    2.699    -0.585   8.9747    5.6863   18.941    0.6083   0.0011974409   1      0.987   0.99     171.5    508   5       0.723    -1.997    smc0986   18.926       19.512       0.57099915   -1.7721959253140618     5.0110238112449395   5.18502381124494     -1.9988725407649355   
  smc0987   492   0.553232   0.777    0.234   0.134   0.094   -0.064   2.546    -0.564   8.9562    5.9096   20.116    2.5138   0.0051093493   1      0.987   0.99     104.9    492   5       1.494    -1.073    smc0987   20.071       20.96        0.84399986   -1.0874869772535725     5.1594512520097915   5.333451252009792    -1.0387168913330136   
  smc0988   527   0.604758   0.482    0.189   0.078   0.045   -0.026   2.634    -0.9     8.9702    5.4619   19.062    1.0797   0.0020487667   1      0.988   0.989    140.0    527   4       0.835    -1.941    smc0988   19.044       19.614       0.55200005   -1.7486159046802028     4.87412203290225     5.04812203290225     -2.032595610410908    
  smc0990   513   0.564528   0.554    0.191   0.102   0.056   0.012    2.893    -0.372   9.1522    5.8755   19.42     1.2564   0.0024491227   1      0.987   0.989    136.7    513   5       0.924    -1.173    smc0990   19.398       19.807       0.38699913   -1.179917305366554      5.135998168713987    5.309998168713987    -1.157232880124365    
  smc0991   526   0.636847   0.416    0.15    0.06    0.045   0.023    3.058    -0.308   9.2946    5.9052   19.695    1.7304   0.0032897338   1      0.988   0.989    82.1     526   5       1.154    -1.736    smc0991   19.666       20.557       0.8619995    -1.5425920391923853     5.156409222042546    5.3304092220425465   -1.604124044345589    
  smc0994   528   0.606643   0.47     0.14    0.07    0.053   0.017    2.586    -1.012   8.8353    5.2202   19.128    0.9412   0.0017825757   1      0.987   0.989    144.0    528   5       0.823    -2.121    smc0994   19.109       19.745       0.6170006    -1.9383340599819956     4.740409573245444    4.914409573245444    -2.3949576645793655   
  smc0995   499   0.622011   0.428    0.156   0.065   0.054   0.027    2.769    -0.597   8.9973    5.604    19.153    0.7158   0.0014344689   1      0.99    0.984    155.2    499   5       0.65     -1.851    smc0995   19.14        19.733       0.5799999    -1.7271734340925269     4.959387608522462    5.133387608522463    -1.9630346578006836   
  smc0996   527   0.643773   0.639    0.207   0.092   0.079   -0.01    2.626    -0.612   8.9297    5.7025   19.075    0.9941   0.0018863378   1      0.99    0.988    187.3    527   5       1.016    -1.88     smc0996   19.052       19.704       0.6289997    -1.7612991520119747     5.021382676862529    5.195382676862529    -1.976995573370953    
  smc0997   527   0.62581    0.371    0.144   0.055   0.045   0.084    2.679    -0.976   8.7934    5.0542   19.573    1.6809   0.0031895635   1      0.985   0.989    77.2     527   4       0.907    -2.343    smc0997   19.554       20.415       0.84200096   -2.1539370551749597     4.65683247539971     4.830832475399711    -2.8129750666233697   
  smc0998   505   0.623202   0.52     0.173   0.084   0.058   -0.03    2.883    -0.405   9.2262    5.9689   19.179    0.9288   0.001839208    1      0.989   0.988    158.9    505   5       0.845    -1.473    smc0998   19.16        19.777       0.5979996    -1.4092176722850098     5.200912743519463    5.374912743519463    -1.4166134790971618   
  smc0999   528   0.627257   0.345    0.13    0.046   0.033   0.021    3.044    -0.284   9.2846    5.9358   19.297    1.2558   0.002378409    1      0.987   0.988    88.5     528   5       0.894    -1.693    smc0999   19.279       19.927       0.62999916   -1.4623160381962652     5.177664092825961    5.351664092825962    -1.4930878622277177   
  smc1000   502   0.57288    0.524    0.186   0.08    0.056   0.018    2.522    -0.884   8.7694    5.3452   19.214    0.8262   0.0016458167   1      0.984   0.985    174.2    502   5       0.732    -2.013    smc1000   19.195       19.697       0.4829998    -1.665750735448273      4.807781925130286    4.981781925130286    -1.9172447063886047   
  smc1001   525   0.620024   0.28     0.121   0.039   0.017   0.035    2.798    -0.609   9.0101    5.5679   19.237    1.4083   0.0026824763   1      0.99    0.989    63.5     525   3       0.812    -1.926    smc1001   19.216       19.925       0.6879997    -1.7461727009837524     4.937259380059159    5.11125938005916     -2.0019582826686957   
  smc1004   528   0.638432   0.238    0.115   0.029   0.014   -0.003   2.725    -0.389   9.0141    5.9043   19.252    1.1689   0.0022138257   1      0.986   0.988    64.9     528   4       0.688    -1.852    smc1004   19.236       19.793       0.54099846   -1.5519763181887427     5.155787682791669    5.329787682791669    -1.6161627539075454   
  smc1005   486   0.595381   0.055    0.016   0.008   0.007   -0.038   2.54     -0.888   8.8988    5.5088   16.488    0.0229   4.711934E-5    1      0.987   0.987    127.6    486   5       0.091    -2.62     smc1005   16.488       17.636       1.1479988    -1.6609763900991776     4.901719065358636    5.075719065358636    -1.8868488281991773   
  smc1006   504   0.622626   0.344    0.14    0.047   0.04    -0.093   2.492    -0.963   8.9606    5.5988   19.069    1.0407   0.002064881    1      0.989   0.987    92.9     504   4       1.015    -2.592    smc1006   19.048       19.66        0.5909996    -1.7347976169686188     4.9561806080225494   5.13018060802255     -1.9758482853140862   
  smc1007   505   0.620824   0.441    0.166   0.062   0.052   0.014    2.807    -0.656   9.0609    5.5844   19.102    0.8116   0.0016071288   1      0.988   0.99     148.9    505   5       0.808    -1.968    smc1007   19.085       19.679       0.5770016    -1.7369582793434608     4.947333958350267    5.1213339583502675   -1.9833798783976029   
  smc1008   503   0.643182   0.402    0.146   0.063   0.04    -0.06    2.655    -0.847   9.0572    5.6143   19.023    0.7498   0.0014906562   1      0.987   0.987    139.4    503   5       0.651    -2.248    smc1008   19.004       19.607       0.58399963   -1.8328128196413624     4.96575932779038     5.13975932779038     -2.1144566401749643   
  smc1009   506   0.644627   0.241    0.09    0.034   0.017   0.058    -3.069   0.341    9.381     6.4498   19.325    0.9044   0.0017873518   1      0.985   0.989    72.2     506   3       0.633    -1.185    smc1009   19.317       20.069       0.7439995    -1.0305793353998416     5.568840256820973    5.7428402568209735   -0.8193849577232619   
  smc1012   528   0.590522   0.504    0.177   0.065   0.058   0.005    2.634    -0.952   8.9067    5.3155   18.914    0.655    0.0012405303   1      0.983   0.986    209.4    528   5       0.773    -2.157    smc1012   18.899       19.449       0.53499985   -1.7828707267045356     4.791428791565474    4.965428791565475    -2.114872583679851    
  smc1013   484   0.579037   0.513    0.213   0.08    0.044   0.1      2.883    -0.58    8.9664    5.4031   19.388    1.6471   0.003403099    1      0.984   0.984    92.4     484   4       1.243    -1.817    smc1013   19.344       19.605       0.21699905   -1.6553211714788123     4.840280740225188    5.014280740225188    -1.8941623316983929   
  smc1014   490   0.585882   0.481    0.191   0.069   0.059   0.005    2.801    -0.931   9.0748    5.3384   19.724    1.6803   0.0034291837   1      0.984   0.988    91.0     490   5       1.054    -1.962    smc1014   19.695       20.525       0.8009987    -1.7409368039424136     4.804018713926585    4.978018713926585    -2.042024050506271    
